"country_code","year","income_level"
"OMN",2020,"H"
"OMN",2021,"H"
"OMN",2022,"H"
"OMN",2023,"H"
"PAK",1987,"L"
"PAK",1988,"L"
"PAK",1989,"L"
"PAK",1990,"L"
"PAK",1991,"L"
"PAK",1992,"L"
"PAK",1993,"L"
"PAK",1994,"L"
"PAK",1995,"L"
"PAK",1996,"L"
"PAK",1997,"L"
"PAK",1998,"L"
"PAK",1999,"L"
"PAK",2000,"L"
"PAK",2001,"L"
"PAK",2002,"L"
"PAK",2003,"L"
"PAK",2004,"L"
"PAK",2005,"L"
"PAK",2006,"L"
"PAK",2007,"L"
"PAK",2008,"LM"
"PAK",2009,"LM"
"PAK",2010,"LM"
"PAK",2011,"LM"
"PAK",2012,"LM"
"PAK",2013,"LM"
"PAK",2014,"LM"
"PAK",2015,"LM"
"PAK",2016,"LM"
"PAK",2017,"LM"
"PAK",2018,"LM"
"PAK",2019,"LM"
"PAK",2020,"LM"
"PAK",2021,"LM"
"PAK",2022,"LM"
"PAK",2023,"LM"
"PAN",1987,"UM"
"PAN",1988,"LM"
"PAN",1989,"LM"
"PAN",1990,"LM"
"PAN",1991,"LM"
"PAN",1992,"LM"
"PAN",1993,"LM"
"PAN",1994,"LM"
"PAN",1995,"LM"
"PAN",1996,"LM"
"PAN",1997,"LM"
"PAN",1998,"UM"
"PAN",1999,"UM"
"PAN",2000,"UM"
"PAN",2001,"UM"
"PAN",2002,"UM"
"PAN",2003,"UM"
"PAN",2004,"UM"
"PAN",2005,"UM"
"PAN",2006,"UM"
"PAN",2007,"UM"
"PAN",2008,"UM"
"PAN",2009,"UM"
"PAN",2010,"UM"
"PAN",2011,"UM"
"PAN",2012,"UM"
"PAN",2013,"UM"
"PAN",2014,"UM"
"PAN",2015,"UM"
"PAN",2016,"UM"
"PAN",2017,"H"
"PAN",2018,"H"
"PAN",2019,"H"
"PAN",2020,"UM"
"PAN",2021,"H"
"PAN",2022,"H"
"PAN",2023,"H"
"PER",1987,"LM"
"PER",1988,"LM"
"PER",1989,"LM"
"PER",1990,"LM"
"PER",1991,"LM"
"PER",1992,"LM"
"PER",1993,"LM"
"PER",1994,"LM"
"PER",1995,"LM"
"PER",1996,"LM"
"PER",1997,"LM"
"PER",1998,"LM"
"PER",1999,"LM"
"PER",2000,"LM"
"PER",2001,"LM"
"PER",2002,"LM"
"PER",2003,"LM"
"PER",2004,"LM"
"PER",2005,"LM"
"PER",2006,"LM"
"PER",2007,"LM"
"PER",2008,"UM"
"PER",2009,"UM"
"PER",2010,"UM"
"PER",2011,"UM"
"PER",2012,"UM"
"PER",2013,"UM"
"PER",2014,"UM"
"PER",2015,"UM"
"PER",2016,"UM"
"PER",2017,"UM"
"PER",2018,"UM"
"PER",2019,"UM"
"PER",2020,"UM"
"PER",2021,"UM"
"PER",2022,"UM"
"PER",2023,"UM"
"PHL",1987,"LM"
"PHL",1988,"LM"
"PHL",1989,"LM"
"PHL",1990,"LM"
"PHL",1991,"LM"
"PHL",1992,"LM"
"PHL",1993,"LM"
"PHL",1994,"LM"
"PHL",1995,"LM"
"PHL",1996,"LM"
"PHL",1997,"LM"
"PHL",1998,"LM"
"PHL",1999,"LM"
"PHL",2000,"LM"
"PHL",2001,"LM"
"PHL",2002,"LM"
"PHL",2003,"LM"
"PHL",2004,"LM"
"PHL",2005,"LM"
"PHL",2006,"LM"
"PHL",2007,"LM"
"PHL",2008,"LM"
"PHL",2009,"LM"
"PHL",2010,"LM"
"PHL",2011,"LM"
"PHL",2012,"LM"
"PHL",2013,"LM"
"PHL",2014,"LM"
"PHL",2015,"LM"
"PHL",2016,"LM"
"PHL",2017,"LM"
"PHL",2018,"LM"
"PHL",2019,"LM"
"PHL",2020,"LM"
"PHL",2021,"LM"
"PHL",2022,"LM"
"PHL",2023,"LM"
"PLW",1987,".."
"PLW",1988,".."
"PLW",1989,".."
"PLW",1990,".."
"PLW",1991,".."
"PLW",1992,".."
"PLW",1993,".."
"PLW",1994,".."
"PLW",1995,".."
"PLW",1996,"UM"
"PLW",1997,"UM"
"PLW",1998,"UM"
"PLW",1999,"UM"
"PLW",2000,"UM"
"PLW",2001,"UM"
"PLW",2002,"UM"
"PLW",2003,"UM"
"PLW",2004,"UM"
"PLW",2005,"UM"
"PLW",2006,"UM"
"PLW",2007,"UM"
"PLW",2008,"UM"
"PLW",2009,"UM"
"PLW",2010,"UM"
"PLW",2011,"UM"
"PLW",2012,"UM"
"PLW",2013,"UM"
"PLW",2014,"UM"
"PLW",2015,"UM"
"PLW",2016,"H"
"PLW",2017,"H"
"PLW",2018,"H"
"PLW",2019,"H"
"PLW",2020,"H"
"PLW",2021,"UM"
"PLW",2022,"UM"
"PLW",2023,"H"
"PNG",1987,"LM"
"PNG",1988,"LM"
"PNG",1989,"LM"
"PNG",1990,"LM"
"PNG",1991,"LM"
"PNG",1992,"LM"
"PNG",1993,"LM"
"PNG",1994,"LM"
"PNG",1995,"LM"
"PNG",1996,"LM"
"PNG",1997,"LM"
"PNG",1998,"LM"
"PNG",1999,"LM"
"PNG",2000,"LM"
"PNG",2001,"L"
"PNG",2002,"L"
"PNG",2003,"L"
"PNG",2004,"L"
"PNG",2005,"L"
"PNG",2006,"L"
"PNG",2007,"L"
"PNG",2008,"LM"
"PNG",2009,"LM"
"PNG",2010,"LM"
"PNG",2011,"LM"
"PNG",2012,"LM"
"PNG",2013,"LM"
"PNG",2014,"LM"
"PNG",2015,"LM"
"PNG",2016,"LM"
"PNG",2017,"LM"
"PNG",2018,"LM"
"PNG",2019,"LM"
"PNG",2020,"LM"
"PNG",2021,"LM"
"PNG",2022,"LM"
"PNG",2023,"LM"
"POL",1987,"LM"
"POL",1988,"LM"
"POL",1989,"LM"
"POL",1990,"LM"
"POL",1991,"LM"
"POL",1992,"LM"
"POL",1993,"LM"
"POL",1994,"LM"
"POL",1995,"LM"
"POL",1996,"UM"
"POL",1997,"UM"
"POL",1998,"UM"
"POL",1999,"UM"
"POL",2000,"UM"
"POL",2001,"UM"
"POL",2002,"UM"
"POL",2003,"UM"
"POL",2004,"UM"
"POL",2005,"UM"
"POL",2006,"UM"
"POL",2007,"UM"
"POL",2008,"UM"
"POL",2009,"H"
"POL",2010,"H"
"POL",2011,"H"
"POL",2012,"H"
"POL",2013,"H"
"POL",2014,"H"
"POL",2015,"H"
"POL",2016,"H"
"POL",2017,"H"
"POL",2018,"H"
"POL",2019,"H"
"POL",2020,"H"
"POL",2021,"H"
"POL",2022,"H"
"POL",2023,"H"
"PRI",1987,"UM"
"PRI",1988,"UM"
"PRI",1989,"H"
"PRI",1990,"UM"
"PRI",1991,"UM"
"PRI",1992,"UM"
"PRI",1993,"UM"
"PRI",1994,"UM"
"PRI",1995,"UM"
"PRI",1996,"UM"
"PRI",1997,"UM"
"PRI",1998,"UM"
"PRI",1999,"UM"
"PRI",2000,"UM"
"PRI",2001,"UM"
"PRI",2002,"H"
"PRI",2003,"H"
"PRI",2004,"H"
"PRI",2005,"H"
"PRI",2006,"H"
"PRI",2007,"H"
"PRI",2008,"H"
"PRI",2009,"H"
"PRI",2010,"H"
"PRI",2011,"H"
"PRI",2012,"H"
"PRI",2013,"H"
"PRI",2014,"H"
"PRI",2015,"H"
"PRI",2016,"H"
"PRI",2017,"H"
"PRI",2018,"H"
"PRI",2019,"H"
"PRI",2020,"H"
"PRI",2021,"H"
"PRI",2022,"H"
"PRI",2023,"H"
"PRK",1987,".."
"PRK",1988,".."
"PRK",1989,".."
"PRK",1990,"LM"
"PRK",1991,"LM"
"PRK",1992,"LM"
"PRK",1993,"LM"
"PRK",1994,"LM"
"PRK",1995,"LM"
"PRK",1996,"LM"
"PRK",1997,"LM"
"PRK",1998,"L"
"PRK",1999,"L"
"PRK",2000,"L"
"PRK",2001,"L"
"PRK",2002,"L"
"PRK",2003,"L"
"PRK",2004,"L"
"PRK",2005,"L"
"PRK",2006,"L"
"PRK",2007,"L"
"PRK",2008,"L"
"PRK",2009,"L"
"PRK",2010,"L"
"PRK",2011,"L"
"PRK",2012,"L"
"PRK",2013,"L"
"PRK",2014,"L"
"PRK",2015,"L"
"PRK",2016,"L"
"PRK",2017,"L"
"PRK",2018,"L"
"PRK",2019,"L"
"PRK",2020,"L"
"PRK",2021,"L"
"PRK",2022,"L"
"PRK",2023,"L"
"PRT",1987,"UM"
"PRT",1988,"UM"
"PRT",1989,"UM"
"PRT",1990,"UM"
"PRT",1991,"UM"
"PRT",1992,"UM"
"PRT",1993,"UM"
"PRT",1994,"H"
"PRT",1995,"H"
"PRT",1996,"H"
"PRT",1997,"H"
"PRT",1998,"H"
"PRT",1999,"H"
"PRT",2000,"H"
"PRT",2001,"H"
"PRT",2002,"H"
"PRT",2003,"H"
"PRT",2004,"H"
"PRT",2005,"H"
"PRT",2006,"H"
"PRT",2007,"H"
"PRT",2008,"H"
"PRT",2009,"H"
"PRT",2010,"H"
"PRT",2011,"H"
"PRT",2012,"H"
"PRT",2013,"H"
"PRT",2014,"H"
"PRT",2015,"H"
"PRT",2016,"H"
"PRT",2017,"H"
"PRT",2018,"H"
"PRT",2019,"H"
"PRT",2020,"H"
"PRT",2021,"H"
"PRT",2022,"H"
"PRT",2023,"H"
"PRY",1987,"LM"
"PRY",1988,"LM"
"PRY",1989,"LM"
"PRY",1990,"LM"
"PRY",1991,"LM"
"PRY",1992,"LM"
"PRY",1993,"LM"
"PRY",1994,"LM"
"PRY",1995,"LM"
"PRY",1996,"LM"
"PRY",1997,"LM"
"PRY",1998,"LM"
"PRY",1999,"LM"
"PRY",2000,"LM"
"PRY",2001,"LM"
"PRY",2002,"LM"
"PRY",2003,"LM"
"PRY",2004,"LM"
"PRY",2005,"LM"
"PRY",2006,"LM"
"PRY",2007,"LM"
"PRY",2008,"LM"
"PRY",2009,"LM"
"PRY",2010,"LM"
"PRY",2011,"LM"
"PRY",2012,"LM"
"PRY",2013,"LM"
"PRY",2014,"UM"
"PRY",2015,"UM"
"PRY",2016,"UM"
"PRY",2017,"UM"
"PRY",2018,"UM"
"PRY",2019,"UM"
"PRY",2020,"UM"
"PRY",2021,"UM"
"PRY",2022,"UM"
"PRY",2023,"UM"
"PSE",1987,".."
"PSE",1988,".."
"PSE",1989,".."
"PSE",1990,".."
"PSE",1991,".."
"PSE",1992,".."
"PSE",1993,".."
"PSE",1994,"LM"
"PSE",1995,"LM"
"PSE",1996,"LM"
"PSE",1997,"LM"
"PSE",1998,"LM"
"PSE",1999,"LM"
"PSE",2000,"LM"
"PSE",2001,"LM"
"PSE",2002,"LM"
"PSE",2003,"LM"
"PSE",2004,"LM"
"PSE",2005,"LM"
"PSE",2006,"LM"
"PSE",2007,"LM"
"PSE",2008,"LM"
"PSE",2009,"LM"
"PSE",2010,"LM"
"PSE",2011,"LM"
"PSE",2012,"LM"
"PSE",2013,"LM"
"PSE",2014,"LM"
"PSE",2015,"LM"
"PSE",2016,"LM"
"PSE",2017,"LM"
"PSE",2018,"LM"
"PSE",2019,"LM"
"PSE",2020,"LM"
"PSE",2021,"LM"
"PSE",2022,"UM"
"PSE",2023,"LM"
"PYF",1987,".."
"PYF",1988,".."
"PYF",1989,".."
"PYF",1990,"H"
"PYF",1991,"H"
"PYF",1992,"H"
"PYF",1993,"H"
"PYF",1994,"H"
"PYF",1995,"H"
"PYF",1996,"H"
"PYF",1997,"H"
"PYF",1998,"H"
"PYF",1999,"H"
"PYF",2000,"H"
"PYF",2001,"H"
"PYF",2002,"H"
"PYF",2003,"H"
"PYF",2004,"H"
"PYF",2005,"H"
"PYF",2006,"H"
"PYF",2007,"H"
"PYF",2008,"H"
"PYF",2009,"H"
"PYF",2010,"H"
"PYF",2011,"H"
"PYF",2012,"H"
"PYF",2013,"H"
"PYF",2014,"H"
"PYF",2015,"H"
"PYF",2016,"H"
"PYF",2017,"H"
"PYF",2018,"H"
"PYF",2019,"H"
"PYF",2020,"H"
"PYF",2021,"H"
"PYF",2022,"H"
"PYF",2023,"H"
"QAT",1987,"H"
"QAT",1988,"H"
"QAT",1989,"H"
"QAT",1990,"H"
"QAT",1991,"H"
"QAT",1992,"H"
"QAT",1993,"H"
"QAT",1994,"H"
"QAT",1995,"H"
"QAT",1996,"H"
"QAT",1997,"H"
"QAT",1998,"H"
"QAT",1999,"H"
"QAT",2000,"H"
"QAT",2001,"H"
"QAT",2002,"H"
"QAT",2003,"H"
"QAT",2004,"H"
"QAT",2005,"H"
"QAT",2006,"H"
"QAT",2007,"H"
"QAT",2008,"H"
"QAT",2009,"H"
"QAT",2010,"H"
"QAT",2011,"H"
"QAT",2012,"H"
"QAT",2013,"H"
"QAT",2014,"H"
"QAT",2015,"H"
"QAT",2016,"H"
"QAT",2017,"H"
"QAT",2018,"H"
"QAT",2019,"H"
"QAT",2020,"H"
"QAT",2021,"H"
"QAT",2022,"H"
"QAT",2023,"H"
"ROU",1987,"UM"
"ROU",1988,"UM"
"ROU",1989,"UM"
"ROU",1990,"LM"
"ROU",1991,"LM"
"ROU",1992,"LM"
"ROU",1993,"LM"
"ROU",1994,"LM"
"ROU",1995,"LM"
"ROU",1996,"LM"
"ROU",1997,"LM"
"ROU",1998,"LM"
"ROU",1999,"LM"
"ROU",2000,"LM"
"ROU",2001,"LM"
"ROU",2002,"LM"
"ROU",2003,"LM"
"ROU",2004,"LM"
"ROU",2005,"UM"
"ROU",2006,"UM"
"ROU",2007,"UM"
"ROU",2008,"UM"
"ROU",2009,"UM"
"ROU",2010,"UM"
"ROU",2011,"UM"
"ROU",2012,"UM"
"ROU",2013,"UM"
"ROU",2014,"UM"
"ROU",2015,"UM"
"ROU",2016,"UM"
"ROU",2017,"UM"
"ROU",2018,"UM"
"ROU",2019,"H"
"ROU",2020,"UM"
"ROU",2021,"H"
"ROU",2022,"H"
"ROU",2023,"H"
"RUS",1987,".."
"RUS",1988,".."
"RUS",1989,".."
"RUS",1990,".."
"RUS",1991,"UM"
"RUS",1992,"LM"
"RUS",1993,"LM"
"RUS",1994,"LM"
"RUS",1995,"LM"
"RUS",1996,"LM"
"RUS",1997,"LM"
"RUS",1998,"LM"
"RUS",1999,"LM"
"RUS",2000,"LM"
"RUS",2001,"LM"
"RUS",2002,"LM"
"RUS",2003,"LM"
"RUS",2004,"UM"
"RUS",2005,"UM"
"RUS",2006,"UM"
"RUS",2007,"UM"
"RUS",2008,"UM"
"RUS",2009,"UM"
"RUS",2010,"UM"
"RUS",2011,"UM"
"RUS",2012,"H"
"RUS",2013,"H"
"RUS",2014,"H"
"RUS",2015,"UM"
"RUS",2016,"UM"
"RUS",2017,"UM"
"RUS",2018,"UM"
"RUS",2019,"UM"
"RUS",2020,"UM"
"RUS",2021,"UM"
"RUS",2022,"UM"
"RUS",2023,"H"
"RWA",1987,"L"
"RWA",1988,"L"
"RWA",1989,"L"
"RWA",1990,"L"
"RWA",1991,"L"
"RWA",1992,"L"
"RWA",1993,"L"
"RWA",1994,"L"
"RWA",1995,"L"
"RWA",1996,"L"
"RWA",1997,"L"
"RWA",1998,"L"
"RWA",1999,"L"
"RWA",2000,"L"
"RWA",2001,"L"
"RWA",2002,"L"
"RWA",2003,"L"
"RWA",2004,"L"
"RWA",2005,"L"
"RWA",2006,"L"
"RWA",2007,"L"
"RWA",2008,"L"
"RWA",2009,"L"
"RWA",2010,"L"
"RWA",2011,"L"
"RWA",2012,"L"
"RWA",2013,"L"
"RWA",2014,"L"
"RWA",2015,"L"
"RWA",2016,"L"
"RWA",2017,"L"
"RWA",2018,"L"
"RWA",2019,"L"
"RWA",2020,"L"
"RWA",2021,"L"
"RWA",2022,"L"
"RWA",2023,"L"
"SAU",1987,"H"
"SAU",1988,"H"
"SAU",1989,"H"
"SAU",1990,"UM"
"SAU",1991,"UM"
"SAU",1992,"UM"
"SAU",1993,"UM"
"SAU",1994,"UM"
"SAU",1995,"UM"
"SAU",1996,"UM"
"SAU",1997,"UM"
"SAU",1998,"UM"
"SAU",1999,"UM"
"SAU",2000,"UM"
"SAU",2001,"UM"
"SAU",2002,"UM"
"SAU",2003,"UM"
"SAU",2004,"H"
"SAU",2005,"H"
"SAU",2006,"H"
"SAU",2007,"H"
"SAU",2008,"H"
"SAU",2009,"H"
"SAU",2010,"H"
"SAU",2011,"H"
"SAU",2012,"H"
"SAU",2013,"H"
"SAU",2014,"H"
"SAU",2015,"H"
"SAU",2016,"H"
"SAU",2017,"H"
"SAU",2018,"H"
"SAU",2019,"H"
"SAU",2020,"H"
"SAU",2021,"H"
"SAU",2022,"H"
"SAU",2023,"H"
"SDN",1987,"L"
"SDN",1988,"L"
"SDN",1989,"L"
"SDN",1990,"L"
"SDN",1991,"L"
"SDN",1992,"L"
"SDN",1993,"L"
"SDN",1994,"L"
"SDN",1995,"L"
"SDN",1996,"L"
"SDN",1997,"L"
"SDN",1998,"L"
"SDN",1999,"L"
"SDN",2000,"L"
"SDN",2001,"L"
"SDN",2002,"L"
"SDN",2003,"L"
"SDN",2004,"L"
"SDN",2005,"L"
"SDN",2006,"L"
"SDN",2007,"LM"
"SDN",2008,"LM"
"SDN",2009,"LM"
"SDN",2010,"LM"
"SDN",2011,"LM"
"SDN",2012,"LM"
"SDN",2013,"LM"
"SDN",2014,"LM"
"SDN",2015,"LM"
"SDN",2016,"LM"
"SDN",2017,"LM"
"SDN",2018,"LM"
"SDN",2019,"L"
"SDN",2020,"L"
"SDN",2021,"L"
"SDN",2022,"L"
"SDN",2023,"L"
"SEN",1987,"LM"
"SEN",1988,"LM"
"SEN",1989,"LM"
"SEN",1990,"LM"
"SEN",1991,"LM"
"SEN",1992,"LM"
"SEN",1993,"LM"
"SEN",1994,"L"
"SEN",1995,"L"
"SEN",1996,"L"
"SEN",1997,"L"
"SEN",1998,"L"
"SEN",1999,"L"
"SEN",2000,"L"
"SEN",2001,"L"
"SEN",2002,"L"
"SEN",2003,"L"
"SEN",2004,"L"
"SEN",2005,"L"
"SEN",2006,"L"
"SEN",2007,"L"
"SEN",2008,"L"
"SEN",2009,"LM"
"SEN",2010,"LM"
"SEN",2011,"LM"
"SEN",2012,"LM"
"SEN",2013,"LM"
"SEN",2014,"LM"
"SEN",2015,"L"
"SEN",2016,"L"
"SEN",2017,"L"
"SEN",2018,"LM"
"SEN",2019,"LM"
"SEN",2020,"LM"
"SEN",2021,"LM"
"SEN",2022,"LM"
"SEN",2023,"LM"
"SGP",1987,"H"
"SGP",1988,"H"
"SGP",1989,"H"
"SGP",1990,"H"
"SGP",1991,"H"
"SGP",1992,"H"
"SGP",1993,"H"
"SGP",1994,"H"
"SGP",1995,"H"
"SGP",1996,"H"
"SGP",1997,"H"
"SGP",1998,"H"
"SGP",1999,"H"
"SGP",2000,"H"
"SGP",2001,"H"
"SGP",2002,"H"
"SGP",2003,"H"
"SGP",2004,"H"
"SGP",2005,"H"
"SGP",2006,"H"
"SGP",2007,"H"
"SGP",2008,"H"
"SGP",2009,"H"
"SGP",2010,"H"
"SGP",2011,"H"
"SGP",2012,"H"
"SGP",2013,"H"
"SGP",2014,"H"
"SGP",2015,"H"
"SGP",2016,"H"
"SGP",2017,"H"
"SGP",2018,"H"
"SGP",2019,"H"
"SGP",2020,"H"
"SGP",2021,"H"
"SGP",2022,"H"
"SGP",2023,"H"
"SLB",1987,"L"
"SLB",1988,"LM"
"SLB",1989,"L"
"SLB",1990,"L"
"SLB",1991,"L"
"SLB",1992,"LM"
"SLB",1993,"LM"
"SLB",1994,"LM"
"SLB",1995,"LM"
"SLB",1996,"LM"
"SLB",1997,"LM"
"SLB",1998,"L"
"SLB",1999,"L"
"SLB",2000,"L"
"SLB",2001,"L"
"SLB",2002,"L"
"SLB",2003,"L"
"SLB",2004,"L"
"SLB",2005,"L"
"SLB",2006,"L"
"SLB",2007,"L"
"SLB",2008,"LM"
"SLB",2009,"L"
"SLB",2010,"LM"
"SLB",2011,"LM"
"SLB",2012,"LM"
"SLB",2013,"LM"
"SLB",2014,"LM"
"SLB",2015,"LM"
"SLB",2016,"LM"
"SLB",2017,"LM"
"SLB",2018,"LM"
"SLB",2019,"LM"
"SLB",2020,"LM"
"SLB",2021,"LM"
"SLB",2022,"LM"
"SLB",2023,"LM"
"SLE",1987,"L"
"SLE",1988,"L"
"SLE",1989,"L"
"SLE",1990,"L"
"SLE",1991,"L"
"SLE",1992,"L"
"SLE",1993,"L"
"SLE",1994,"L"
"SLE",1995,"L"
"SLE",1996,"L"
"SLE",1997,"L"
"SLE",1998,"L"
"SLE",1999,"L"
"SLE",2000,"L"
"SLE",2001,"L"
"SLE",2002,"L"
"SLE",2003,"L"
"SLE",2004,"L"
"SLE",2005,"L"
"SLE",2006,"L"
"SLE",2007,"L"
"SLE",2008,"L"
"SLE",2009,"L"
"SLE",2010,"L"
"SLE",2011,"L"
"SLE",2012,"L"
"SLE",2013,"L"
"SLE",2014,"L"
"SLE",2015,"L"
"SLE",2016,"L"
"SLE",2017,"L"
"SLE",2018,"L"
"SLE",2019,"L"
"SLE",2020,"L"
"SLE",2021,"L"
"SLE",2022,"L"
"SLE",2023,"L"
"SLV",1987,"LM"
"SLV",1988,"LM"
"SLV",1989,"LM"
"SLV",1990,"LM"
"SLV",1991,"LM"
"SLV",1992,"LM"
"SLV",1993,"LM"
"SLV",1994,"LM"
"SLV",1995,"LM"
"SLV",1996,"LM"
"SLV",1997,"LM"
"SLV",1998,"LM"
"SLV",1999,"LM"
"SLV",2000,"LM"
"SLV",2001,"LM"
"SLV",2002,"LM"
"SLV",2003,"LM"
"SLV",2004,"LM"
"SLV",2005,"LM"
"SLV",2006,"LM"
"SLV",2007,"LM"
"SLV",2008,"LM"
"SLV",2009,"LM"
"SLV",2010,"LM"
"SLV",2011,"LM"
"SLV",2012,"LM"
"SLV",2013,"LM"
"SLV",2014,"LM"
"SLV",2015,"LM"
"SLV",2016,"LM"
"SLV",2017,"LM"
"SLV",2018,"LM"
"SLV",2019,"LM"
"SLV",2020,"LM"
"SLV",2021,"LM"
"SLV",2022,"UM"
"SLV",2023,"UM"
"SMR",1987,".."
"SMR",1988,".."
"SMR",1989,".."
"SMR",1990,".."
"SMR",1991,"H"
"SMR",1992,"H"
"SMR",1993,"H"
"SMR",1994,".."
"SMR",1995,".."
"SMR",1996,".."
"SMR",1997,".."
"SMR",1998,".."
"SMR",1999,".."
"SMR",2000,"H"
"SMR",2001,"H"
"SMR",2002,"H"
"SMR",2003,"H"
"SMR",2004,"H"
"SMR",2005,"H"
"SMR",2006,"H"
"SMR",2007,"H"
"SMR",2008,"H"
"SMR",2009,"H"
"SMR",2010,"H"
"SMR",2011,"H"
"SMR",2012,"H"
"SMR",2013,"H"
"SMR",2014,"H"
"SMR",2015,"H"
"SMR",2016,"H"
"SMR",2017,"H"
"SMR",2018,"H"
"SMR",2019,"H"
"SMR",2020,"H"
"SMR",2021,"H"
"SMR",2022,"H"
"SMR",2023,"H"
"SOM",1987,"L"
"SOM",1988,"L"
"SOM",1989,"L"
"SOM",1990,"L"
"SOM",1991,"L"
"SOM",1992,"L"
"SOM",1993,"L"
"SOM",1994,"L"
"SOM",1995,"L"
"SOM",1996,"L"
"SOM",1997,"L"
"SOM",1998,"L"
"SOM",1999,"L"
"SOM",2000,"L"
"SOM",2001,"L"
"SOM",2002,"L"
"SOM",2003,"L"
"SOM",2004,"L"
"SOM",2005,"L"
"SOM",2006,"L"
"SOM",2007,"L"
"SOM",2008,"L"
"SOM",2009,"L"
"SOM",2010,"L"
"SOM",2011,"L"
"SOM",2012,"L"
"SOM",2013,"L"
"SOM",2014,"L"
"SOM",2015,"L"
"SOM",2016,"L"
"SOM",2017,"L"
"SOM",2018,"L"
"SOM",2019,"L"
"SOM",2020,"L"
"SOM",2021,"L"
"SOM",2022,"L"
"SOM",2023,"L"
"SRB",1987,".."
"SRB",1988,".."
"SRB",1989,".."
"SRB",1990,".."
"SRB",1991,".."
"SRB",1992,".."
"SRB",1993,".."
"SRB",1994,".."
"SRB",1995,".."
"SRB",1996,".."
"SRB",1997,".."
"SRB",1998,".."
"SRB",1999,".."
"SRB",2000,".."
"SRB",2001,".."
"SRB",2002,".."
"SRB",2003,".."
"SRB",2004,".."
"SRB",2005,".."
"SRB",2006,"UM"
"SRB",2007,"UM"
"SRB",2008,"UM"
"SRB",2009,"UM"
"SRB",2010,"UM"
"SRB",2011,"UM"
"SRB",2012,"UM"
"SRB",2013,"UM"
"SRB",2014,"UM"
"SRB",2015,"UM"
"SRB",2016,"UM"
"SRB",2017,"UM"
"SRB",2018,"UM"
"SRB",2019,"UM"
"SRB",2020,"UM"
"SRB",2021,"UM"
"SRB",2022,"UM"
"SRB",2023,"UM"
"SSD",1987,".."
"SSD",1988,".."
"SSD",1989,".."
"SSD",1990,".."
"SSD",1991,".."
"SSD",1992,".."
"SSD",1993,".."
"SSD",1994,".."
"SSD",1995,".."
"SSD",1996,".."
"SSD",1997,".."
"SSD",1998,".."
"SSD",1999,".."
"SSD",2000,".."
"SSD",2001,".."
"SSD",2002,".."
"SSD",2003,".."
"SSD",2004,".."
"SSD",2005,".."
"SSD",2006,".."
"SSD",2007,".."
"SSD",2008,".."
"SSD",2009,".."
"SSD",2010,".."
"SSD",2011,"LM"
"SSD",2012,"L"
"SSD",2013,"LM"
"SSD",2014,"L"
"SSD",2015,"L"
"SSD",2016,"L"
"SSD",2017,"L"
"SSD",2018,"L"
"SSD",2019,"L"
"SSD",2020,"L"
"SSD",2021,"L"
"SSD",2022,"L"
"SSD",2023,"L"
"STP",1987,"L"
"STP",1988,"L"
"STP",1989,"L"
"STP",1990,"L"
"STP",1991,"L"
"STP",1992,"L"
"STP",1993,"L"
"STP",1994,"L"
"STP",1995,"L"
"STP",1996,"L"
"STP",1997,"L"
"STP",1998,"L"
"STP",1999,"L"
"STP",2000,"L"
"STP",2001,"L"
"STP",2002,"L"
"STP",2003,"L"
"STP",2004,"L"
"STP",2005,"L"
"STP",2006,"L"
"STP",2007,"L"
"STP",2008,"LM"
"STP",2009,"LM"
"STP",2010,"LM"
"STP",2011,"LM"
"STP",2012,"LM"
"STP",2013,"LM"
"STP",2014,"LM"
"STP",2015,"LM"
"STP",2016,"LM"
"STP",2017,"LM"
"STP",2018,"LM"
"STP",2019,"LM"
"STP",2020,"LM"
"STP",2021,"LM"
"STP",2022,"LM"
"STP",2023,"LM"
"SUN",1987,".."
"SUN",1988,".."
"SUN",1989,".."
"SUN",1990,"UM"
"SUN",1991,NA
"SUN",1992,NA
"SUN",1993,NA
"SUN",1994,NA
"SUN",1995,NA
"SUN",1996,NA
"SUN",1997,NA
"SUN",1998,NA
"SUN",1999,NA
"SUN",2000,NA
"SUN",2001,NA
"SUN",2002,NA
"SUN",2003,NA
"SUN",2004,NA
"SUN",2005,NA
"SUN",2006,NA
"SUN",2007,NA
"SUN",2008,NA
"SUN",2009,NA
"SUN",2010,NA
"SUN",2011,NA
"SUN",2012,NA
"SUN",2013,NA
"SUN",2014,NA
"SUN",2015,NA
"SUN",2016,NA
"SUN",2017,NA
"SUN",2018,NA
"SUN",2019,NA
"SUN",2020,NA
"SUN",2021,NA
"SUN",2022,NA
"SUN",2023,NA
"SUR",1987,"UM"
"SUR",1988,"UM"
"SUR",1989,"UM"
"SUR",1990,"UM"
"SUR",1991,"UM"
"SUR",1992,"UM"
"SUR",1993,"LM"
"SUR",1994,"LM"
"SUR",1995,"LM"
"SUR",1996,"LM"
"SUR",1997,"LM"
"SUR",1998,"LM"
"SUR",1999,"LM"
"SUR",2000,"LM"
"SUR",2001,"LM"
"SUR",2002,"LM"
"SUR",2003,"LM"
"SUR",2004,"LM"
"SUR",2005,"LM"
"SUR",2006,"LM"
"SUR",2007,"UM"
"SUR",2008,"UM"
"SUR",2009,"UM"
"SUR",2010,"UM"
"SUR",2011,"UM"
"SUR",2012,"UM"
"SUR",2013,"UM"
